timestamp,open,high,low,close,volume,symbol,m15_bias,m5_ema5,m5_ema10,m5_ema20,m5_ema50,m5_ema100,m5_ema200,m5_bias,m5_bb_upper,m5_bb_lower,m5_bb_width,m5_bbw_sma_100,m5_rsi7,m5_rsi14,m5_macd,m5_macd_signal,m5_macd_hist,m5_stoch_k,m5_stoch_d,m5_atr14,m5_atr_percentile,m5_atr_zscore,m5_atr_recent_avg,m5_atr_past_avg,m5_adx,m5_di_plus,m5_di_minus,m5_dx,m5_roc,m5_volume,m5_volume_ma20,m5_volume_ratio,m5_volume_spike,m5_slope_10,m5_slope_20,m5_slope_50,m5_pivot,m5_r1,m5_r2,m5_s1,m5_s2,m5_box_duration,m5_box_tightness,m5_support,m5_resistance,m5_volume_trend,m1_ema5,m1_ema10,m1_ema20,m1_ema50,m1_rsi7,m1_rsi14,m1_macd,m1_macd_signal,m1_stoch_k,m1_stoch_d,m1_atr14,m1_bb_upper,m1_bb_lower,m1_pivot,m1_r1,m1_s1,m1_volume,m1_volume_ratio,meta_close,meta_high,meta_low,meta_open,meta_session,meta_data_age_ms,meta_data_quality,ohlcv_close,ohlcv_high,ohlcv_low,ohlcv_open,ohlcv_session,ohlcv_data_age_ms,ohlcv_data_quality,price_action_pattern,price_action_last_candle_bias,price_action_last_candle,price_action_body_strength,price_action_rejection_zone,price_action_wick_dominance,price_action_momentum_bias,price_action_move_quality,price_action_trap_alert,price_action_sr_interaction,price_action_volume_momentum,behavior_conviction,behavior_hesitation,behavior_pressure_balance,behavior_participation,behavior_behavior,behavior_is_decisive,behavior_confidence,candle_pattern_patterns_detected,candle_pattern_pattern_count,candle_pattern_pattern_strength,candle_pattern_bias,candle_pattern_last_candle_color,candle_pattern_confidence,trap_detector_trap_detected,trap_detector_trap_type,trap_detector_trap_score,trap_detector_false_breakout,trap_detector_stop_hunt,trap_detector_rejection_wick,trap_detector_confidence,conflict_conflict_detected,conflict_conflict_score,conflict_agreement_score,conflict_ema_direction,conflict_momentum_direction,conflict_candle_direction,conflict_conflicting_signals,conflict_all_aligned,conflict_confidence,continuation_continuation_probability,continuation_reversal_probability,continuation_pullback_health,continuation_momentum_intact,continuation_volume_supports_move,continuation_bias,continuation_confidence,continuation_retest_detected,continuation_retest_quality,continuation_retest_type,divergence_divergence_detected,divergence_divergence_type,divergence_rsi_divergence,divergence_macd_divergence,divergence_divergence_strength,divergence_both_confirm,divergence_confidence,efficiency_efficiency_ratio,efficiency_path_efficiency,efficiency_directional_efficiency,efficiency_overall_efficiency,efficiency_movement_quality,efficiency_is_efficient,efficiency_confidence,persistence_persistence_score,persistence_autocorrelation,persistence_max_consecutive_run,persistence_trend_persistence,persistence_is_persistent,persistence_behavior,persistence_confidence,persistence_expansion_persistence,persistence_fatigue_risk,transition_in_transition,transition_transition_type,transition_volatility_shift,transition_momentum_shift,transition_structure_shift,transition_stability_score,transition_is_stable,transition_confidence,analysis_trend_direction,analysis_trend_strength,analysis_trend_type,analysis_volatility_regime,engines_trend_direction,engines_trend_strength,engines_trend_momentum,engines_trend_type,engines_trend_confidence,engines_trend_reversal_risk,engines_trend_sustain_probability,engines_strength_momentum_level,engines_strength_divergence,engines_strength_strength_score,engines_strength_exhaustion_risk,engines_strength_confidence,engines_volatility_regime,engines_volatility_volatility_score,engines_volatility_expansion_probability,engines_volatility_contraction_probability,engines_volatility_volatility_zscore,engines_volatility_spike_detected,engines_volatility_confidence,engines_volatility_bbw_compression_ratio,engines_volatility_compression_quality,engines_structure_structure_type,engines_structure_structure_score,engines_structure_bos_detected,engines_structure_bos_type,engines_structure_key_zones_strong_support,engines_structure_key_zones_strong_resistance,engines_structure_key_zones_middle,engines_structure_zone_proximity,engines_structure_breakout_probability,engines_structure_reversal_probability,engines_structure_confidence,engines_mtf_directions_by_tf_M1,engines_mtf_directions_by_tf_M5,engines_mtf_directions_by_tf_M15,engines_mtf_alignment_score,engines_mtf_dominant_direction,engines_mtf_htf_direction,engines_mtf_ltf_direction,engines_mtf_htf_ltf_conflict,engines_mtf_timeframes_analyzed,engines_mtf_confidence_from_mtf,engines_mtf_confidence,market_state,market_state_full_state,market_state_full_confidence,market_state_full_quality_score,market_state_full_tradeable,market_state_full_stability,market_state_full_description,market_state_full_metrics_volume_ratio,market_state_full_metrics_noise_level,market_state_full_metrics_rsi_extreme_bull,market_state_full_metrics_rsi_extreme_bear,market_state_full_metrics_price_above_ma20,market_state_full_metrics_price_above_ma50,market_state_full_metrics_wick_lower_ratio,market_state_full_metrics_wick_upper_ratio,market_state_full_metrics_compression_detected,market_state_full_metrics_divergence_detected,market_state_full_metrics_volume_surge,market_state_full_metrics_adaptive_adx_threshold,market_state_full_metrics_is_otc,signals_triggered,signals_count,signals_top_signal,market_context_state,market_context_description,market_context_volatility_regime,market_context_news_impact,market_context_expected_volatility_%,market_context_recent_ai_memory,decision_layer_tradeable,decision_layer_tradeable_reason,decision_layer_confidence_score,decision_layer_stability_score,decision_layer_quality_score,decision_layer_risk_level,decision_layer_suggested_expiry_minutes,decision_layer_suggested_action,decision_layer_final_reason_th
2026-06-30 20:48:00,0.857575,0.857785,0.857555,0.857555,1.0,EURGBP-OTC,BULLISH,0.8579,0.857775,0.85764,0.857216,0.856674,0.856501,BULLISH,0.858323,0.856835,0.001488,0.001943,67.25,60.31,0.000176,0.000148,2.9e-05,70.76,64.92,0.000633,33.67,-0.46,0.000634,0.000642,12.49,25.13,15.86,22.64,0.0594,1.0,1.0,1.0,False,2e-05,3.7e-05,1.2e-05,0.858115,0.858685,0.858995,0.857805,0.857235,28,2.54,0.857165,0.858245,NO_VOLUME_DATA,0.857492,0.857506,0.857562,0.857589,52.02,49.22,-6e-05,-4.6e-05,41.56,31.36,0.00029,0.858127,0.85715,0.857632,0.857708,0.857478,1.0,1.0,0.857555,0.857785,0.857555,0.857575,LONDON,484435,LOW,0.857555,0.857785,0.857555,0.857575,LONDON,484435,LOW,BULLISH_ENGULFING,BULLISH,BULLISH,WEAK,NONE,HIGH_WICK,NEUTRAL,CHAOTIC,NONE,NONE,NORMAL,44,23,17.1171171171132,50,NEUTRAL,False,70,['BULLISH_ENGULFING'],1,20,BULLISH,BULLISH,60,False,NONE,0,False,False,False,60,False,0,100,UP,NONE,NONE,0,True,75,55,45,80,False,True,NEUTRAL,70,False,0.0,NONE,True,BEARISH,True,False,50,False,70,15.172413793103237,9.875518672199094,50.0,25,POOR,False,75,38,-0.27983886124772483,4,19.999999999999996,False,MEAN_REVERTING,70,52.28730953246036,1.2859442912544117,True,MOMENTUM_SHIFT,False,True,True,35,False,70,NONE,40,CHOPPY,NORMAL,NONE,40,0.0594,CHOPPY,20,50,30,WEAK,NONE,55,30,65,NORMAL,58,55,45,-0.46,False,80,0.7658260422027792,89.064,RANGING,90,False,NONE,0.857165,0.858245,0.858115,FAR,30,50,85,DOWN,UP,UP,66,UP,UP,DOWN,True,"['M1', 'M5', 'M15']",66,66,SIDEWAY_RANGE,SIDEWAY_RANGE,61,60,True,25,Price ranging between clear levels. Suitable for mean-reversion strategies.,1.0,0.5,False,False,False,True,0.3,0.3,True,False,False,18,True,[],0,NO,SIDEWAY_RANGE,Price ranging between clear levels. Suitable for mean-reversion strategies.,NORMAL,NONE_OTC,0.074,[],True,Passed basic checks,0,66,50,MEDIUM,5,WAIT,รอการวิเคราะห์จาก AI
2026-06-30 20:49:00,0.857575,0.857785,0.857555,0.857555,1.0,EURGBP-OTC,BULLISH,0.8579,0.857775,0.85764,0.857216,0.856674,0.856501,BULLISH,0.858323,0.856835,0.001488,0.001943,67.25,60.31,0.000176,0.000148,2.9e-05,70.76,64.92,0.000633,33.67,-0.46,0.000634,0.000642,12.49,25.13,15.86,22.64,0.0594,1.0,1.0,1.0,False,2e-05,3.7e-05,1.2e-05,0.858115,0.858685,0.858995,0.857805,0.857235,28,2.54,0.857165,0.858245,NO_VOLUME_DATA,0.857492,0.857506,0.857562,0.857589,52.02,49.22,-6e-05,-4.6e-05,41.56,31.36,0.00029,0.858127,0.85715,0.857632,0.857708,0.857478,1.0,1.0,0.857555,0.857785,0.857555,0.857575,LONDON,543963,LOW,0.857555,0.857785,0.857555,0.857575,LONDON,543963,LOW,BULLISH_ENGULFING,BULLISH,BULLISH,WEAK,NONE,HIGH_WICK,NEUTRAL,CHAOTIC,NONE,NONE,NORMAL,44,23,17.1171171171132,50,NEUTRAL,False,70,['BULLISH_ENGULFING'],1,20,BULLISH,BULLISH,60,False,NONE,0,False,False,False,60,False,0,100,UP,NONE,NONE,0,True,75,55,45,80,False,True,NEUTRAL,70,False,0.0,NONE,True,BEARISH,True,False,50,False,70,15.172413793103237,9.875518672199094,50.0,25,POOR,False,75,38,-0.27983886124772483,4,19.999999999999996,False,MEAN_REVERTING,70,52.28730953246036,1.2859442912544117,True,MOMENTUM_SHIFT,False,True,True,35,False,70,NONE,40,CHOPPY,NORMAL,NONE,40,0.0594,CHOPPY,20,50,30,WEAK,NONE,55,30,65,NORMAL,58,55,45,-0.46,False,80,0.7658260422027792,89.064,RANGING,90,False,NONE,0.857165,0.858245,0.858115,FAR,30,50,85,DOWN,UP,UP,66,UP,UP,DOWN,True,"['M1', 'M5', 'M15']",66,66,SIDEWAY_RANGE,SIDEWAY_RANGE,61,60,True,25,Price ranging between clear levels. Suitable for mean-reversion strategies.,1.0,0.5,False,False,False,True,0.3,0.3,True,False,False,18,True,[],0,NO,SIDEWAY_RANGE,Price ranging between clear levels. Suitable for mean-reversion strategies.,NORMAL,NONE_OTC,0.074,[],True,Passed basic checks,0,66,50,MEDIUM,5,WAIT,รอการวิเคราะห์จาก AI
2026-06-30 20:50:00,0.858445,0.858755,0.858435,0.858695,1.0,EURGBP-OTC,BULLISH,0.857992,0.857847,0.857691,0.857253,0.85671,0.856563,BULLISH,0.858393,0.856864,0.001528,0.00192,60.77,57.43,0.000198,0.000158,4e-05,71.83,68.04,0.000654,70.85,0.58,0.000635,0.000638,13.92,27.93,14.25,32.45,0.0163,1.0,1.0,1.0,False,4.8e-05,3.9e-05,1.2e-05,0.858358,0.858732,0.859288,0.857802,0.857428,29,3.21,0.857165,0.858245,NO_VOLUME_DATA,0.85831,0.858051,0.857865,0.85772,84.48,71.45,0.000176,4.9e-05,96.59,96.15,0.000296,0.858506,0.856967,0.858628,0.858822,0.858502,1.0,1.0,0.858695,0.858755,0.858435,0.858445,LONDON,305601,LOW,0.858695,0.858755,0.858435,0.858445,LONDON,305601,LOW,NONE,BEARISH,BEARISH,WEAK,NONE,HIGH_WICK,NEUTRAL,CHAOTIC,TRUE,NONE,NORMAL,44,20,14.16026344675854,50,NEUTRAL,False,70,[],0,0,NEUTRAL,BEARISH,40,True,BULL_TRAP,50,True,False,False,70,False,0,100,UP,NONE,NONE,0,True,75,55,45,80,False,True,NEUTRAL,70,False,0.0,NONE,True,BEARISH,True,False,50,False,70,17.398945518454326,9.083601286173991,50.0,25,POOR,False,75,39,-0.30627590072085004,4,30.000000000000004,False,MEAN_REVERTING,70,49.31728149981631,1.6849967127827354,True,MOMENTUM_SHIFT,False,True,False,65,True,70,UP,60,CHOPPY,HIGH,UP,60,0.0163,CHOPPY,55,30,50,WEAK,NONE,50,30,60,HIGH,73,55,45,0.58,False,80,0.7958333333333334,59.32,RANGING,90,False,NONE,0.857165,0.858245,0.858358,FAR,30,50,85,UP,UP,UP,100,UP,UP,UP,False,"['M1', 'M5', 'M15']",100,100,SIDEWAY_RANGE,SIDEWAY_RANGE,53,60,True,24,Price ranging between clear levels. Suitable for mean-reversion strategies.,1.0,0.5,False,False,True,True,0.3,0.3,True,False,False,22,True,[],0,NO,SIDEWAY_RANGE,Price ranging between clear levels. Suitable for mean-reversion strategies.,HIGH,NONE_OTC,0.076,[],True,Passed basic checks,0,100,50,MEDIUM,5,WAIT,รอการวิเคราะห์จาก AI
2026-06-30 20:51:00,0.858445,0.858755,0.858435,0.858695,1.0,EURGBP-OTC,BULLISH,0.857992,0.857847,0.857691,0.857253,0.85671,0.856563,BULLISH,0.858393,0.856864,0.001528,0.00192,60.77,57.43,0.000198,0.000158,4e-05,71.83,68.04,0.000654,70.85,0.58,0.000635,0.000638,13.92,27.93,14.25,32.45,0.0163,1.0,1.0,1.0,False,4.8e-05,3.9e-05,1.2e-05,0.858358,0.858732,0.859288,0.857802,0.857428,29,3.21,0.857165,0.858245,NO_VOLUME_DATA,0.85831,0.858051,0.857865,0.85772,84.48,71.45,0.000176,4.9e-05,96.59,96.15,0.000296,0.858506,0.856967,0.858628,0.858822,0.858502,1.0,1.0,0.858695,0.858755,0.858435,0.858445,LONDON,364226,LOW,0.858695,0.858755,0.858435,0.858445,LONDON,364226,LOW,NONE,BEARISH,BEARISH,WEAK,NONE,HIGH_WICK,NEUTRAL,CHAOTIC,TRUE,NONE,NORMAL,44,20,14.16026344675854,50,NEUTRAL,False,70,[],0,0,NEUTRAL,BEARISH,40,True,BULL_TRAP,50,True,False,False,70,False,0,100,UP,NONE,NONE,0,True,75,55,45,80,False,True,NEUTRAL,70,False,0.0,NONE,True,BEARISH,True,False,50,False,70,17.398945518454326,9.083601286173991,50.0,25,POOR,False,75,39,-0.30627590072085004,4,30.000000000000004,False,MEAN_REVERTING,70,49.31728149981631,1.6849967127827354,True,MOMENTUM_SHIFT,False,True,False,65,True,70,UP,60,CHOPPY,HIGH,UP,60,0.0163,CHOPPY,55,30,50,WEAK,NONE,50,30,60,HIGH,73,55,45,0.58,False,80,0.7958333333333334,59.32,RANGING,90,False,NONE,0.857165,0.858245,0.858358,FAR,30,50,85,UP,UP,UP,100,UP,UP,UP,False,"['M1', 'M5', 'M15']",100,100,ACCUMULATION,ACCUMULATION,53,65,True,24,"Smart money accumulation. Bullish bias, look for breakout.",1.0,0.5,False,False,True,True,0.3,0.3,True,False,False,22,True,[],0,NO,ACCUMULATION,"Smart money accumulation. Bullish bias, look for breakout.",HIGH,NONE_OTC,0.076,[],True,Passed basic checks,0,100,50,MEDIUM,5,WAIT,รอการวิเคราะห์จาก AI
2026-06-30 20:52:00,0.858445,0.858755,0.858435,0.858695,1.0,EURGBP-OTC,BULLISH,0.857992,0.857847,0.857691,0.857253,0.85671,0.856563,BULLISH,0.858393,0.856864,0.001528,0.00192,60.77,57.43,0.000198,0.000158,4e-05,71.83,68.04,0.000654,70.85,0.58,0.000635,0.000638,13.92,27.93,14.25,32.45,0.0163,1.0,1.0,1.0,False,4.8e-05,3.9e-05,1.2e-05,0.858358,0.858732,0.859288,0.857802,0.857428,29,3.21,0.857165,0.858245,NO_VOLUME_DATA,0.85831,0.858051,0.857865,0.85772,84.48,71.45,0.000176,4.9e-05,96.59,96.15,0.000296,0.858506,0.856967,0.858628,0.858822,0.858502,1.0,1.0,0.858695,0.858755,0.858435,0.858445,LONDON,423708,LOW,0.858695,0.858755,0.858435,0.858445,LONDON,423708,LOW,NONE,BEARISH,BEARISH,WEAK,NONE,HIGH_WICK,NEUTRAL,CHAOTIC,TRUE,NONE,NORMAL,44,20,14.16026344675854,50,NEUTRAL,False,70,[],0,0,NEUTRAL,BEARISH,40,True,BULL_TRAP,50,True,False,False,70,False,0,100,UP,NONE,NONE,0,True,75,55,45,80,False,True,NEUTRAL,70,False,0.0,NONE,True,BEARISH,True,False,50,False,70,17.398945518454326,9.083601286173991,50.0,25,POOR,False,75,39,-0.30627590072085004,4,30.000000000000004,False,MEAN_REVERTING,70,49.31728149981631,1.6849967127827354,True,MOMENTUM_SHIFT,False,True,False,65,True,70,UP,60,CHOPPY,HIGH,UP,60,0.0163,CHOPPY,55,30,50,WEAK,NONE,50,30,60,HIGH,73,55,45,0.58,False,80,0.7958333333333334,59.32,RANGING,90,False,NONE,0.857165,0.858245,0.858358,FAR,30,50,85,UP,UP,UP,100,UP,UP,UP,False,"['M1', 'M5', 'M15']",100,100,ACCUMULATION,ACCUMULATION,53,65,True,24,"Smart money accumulation. Bullish bias, look for breakout.",1.0,0.5,False,False,True,True,0.3,0.3,True,False,False,22,True,[],0,NO,ACCUMULATION,"Smart money accumulation. Bullish bias, look for breakout.",HIGH,NONE_OTC,0.076,[],True,Passed basic checks,0,100,50,MEDIUM,5,WAIT,รอการวิเคราะห์จาก AI
2026-06-30 20:53:00,0.858445,0.858755,0.858435,0.858695,1.0,EURGBP-OTC,BULLISH,0.857992,0.857847,0.857691,0.857253,0.85671,0.856563,BULLISH,0.858393,0.856864,0.001528,0.00192,60.77,57.43,0.000198,0.000158,4e-05,71.83,68.04,0.000654,70.85,0.58,0.000635,0.000638,13.92,27.93,14.25,32.45,0.0163,1.0,1.0,1.0,False,4.8e-05,3.9e-05,1.2e-05,0.858358,0.858732,0.859288,0.857802,0.857428,29,3.21,0.857165,0.858245,NO_VOLUME_DATA,0.85831,0.858051,0.857865,0.85772,84.48,71.45,0.000176,4.9e-05,96.59,96.15,0.000296,0.858506,0.856967,0.858628,0.858822,0.858502,1.0,1.0,0.858695,0.858755,0.858435,0.858445,LONDON,484198,LOW,0.858695,0.858755,0.858435,0.858445,LONDON,484198,LOW,NONE,BEARISH,BEARISH,WEAK,NONE,HIGH_WICK,NEUTRAL,CHAOTIC,TRUE,NONE,NORMAL,44,20,14.16026344675854,50,NEUTRAL,False,70,[],0,0,NEUTRAL,BEARISH,40,True,BULL_TRAP,50,True,False,False,70,False,0,100,UP,NONE,NONE,0,True,75,55,45,80,False,True,NEUTRAL,70,False,0.0,NONE,True,BEARISH,True,False,50,False,70,17.398945518454326,9.083601286173991,50.0,25,POOR,False,75,39,-0.30627590072085004,4,30.000000000000004,False,MEAN_REVERTING,70,49.31728149981631,1.6849967127827354,True,MOMENTUM_SHIFT,False,True,False,65,True,70,UP,60,CHOPPY,HIGH,UP,60,0.0163,CHOPPY,55,30,50,WEAK,NONE,50,30,60,HIGH,73,55,45,0.58,False,80,0.7958333333333334,59.32,RANGING,90,False,NONE,0.857165,0.858245,0.858358,FAR,30,50,85,UP,UP,UP,100,UP,UP,UP,False,"['M1', 'M5', 'M15']",100,100,SIDEWAY_RANGE,SIDEWAY_RANGE,53,60,True,24,Price ranging between clear levels. Suitable for mean-reversion strategies.,1.0,0.5,False,False,True,True,0.3,0.3,True,False,False,22,True,[],0,NO,SIDEWAY_RANGE,Price ranging between clear levels. Suitable for mean-reversion strategies.,HIGH,NONE_OTC,0.076,[],True,Passed basic checks,0,100,50,MEDIUM,5,WAIT,รอการวิเคราะห์จาก AI
2026-06-30 20:54:00,0.858445,0.858755,0.858435,0.858695,1.0,EURGBP-OTC,BULLISH,0.857992,0.857847,0.857691,0.857253,0.85671,0.856563,BULLISH,0.858393,0.856864,0.001528,0.00192,60.77,57.43,0.000198,0.000158,4e-05,71.83,68.04,0.000654,70.85,0.58,0.000635,0.000638,13.92,27.93,14.25,32.45,0.0163,1.0,1.0,1.0,False,4.8e-05,3.9e-05,1.2e-05,0.858358,0.858732,0.859288,0.857802,0.857428,29,3.21,0.857165,0.858245,NO_VOLUME_DATA,0.85831,0.858051,0.857865,0.85772,84.48,71.45,0.000176,4.9e-05,96.59,96.15,0.000296,0.858506,0.856967,0.858628,0.858822,0.858502,1.0,1.0,0.858695,0.858755,0.858435,0.858445,LONDON,543690,LOW,0.858695,0.858755,0.858435,0.858445,LONDON,543690,LOW,NONE,BEARISH,BEARISH,WEAK,NONE,HIGH_WICK,NEUTRAL,CHAOTIC,TRUE,NONE,NORMAL,44,20,14.16026344675854,50,NEUTRAL,False,70,[],0,0,NEUTRAL,BEARISH,40,True,BULL_TRAP,50,True,False,False,70,False,0,100,UP,NONE,NONE,0,True,75,55,45,80,False,True,NEUTRAL,70,False,0.0,NONE,True,BEARISH,True,False,50,False,70,17.398945518454326,9.083601286173991,50.0,25,POOR,False,75,39,-0.30627590072085004,4,30.000000000000004,False,MEAN_REVERTING,70,49.31728149981631,1.6849967127827354,True,MOMENTUM_SHIFT,False,True,False,65,True,70,UP,60,CHOPPY,HIGH,UP,60,0.0163,CHOPPY,55,30,50,WEAK,NONE,50,30,60,HIGH,73,55,45,0.58,False,80,0.7958333333333334,59.32,RANGING,90,False,NONE,0.857165,0.858245,0.858358,FAR,30,50,85,UP,UP,UP,100,UP,UP,UP,False,"['M1', 'M5', 'M15']",100,100,ACCUMULATION,ACCUMULATION,53,65,True,24,"Smart money accumulation. Bullish bias, look for breakout.",1.0,0.5,False,False,True,True,0.3,0.3,True,False,False,22,True,[],0,NO,ACCUMULATION,"Smart money accumulation. Bullish bias, look for breakout.",HIGH,NONE_OTC,0.076,[],True,Passed basic checks,0,100,50,MEDIUM,5,WAIT,รอการวิเคราะห์จาก AI
2026-06-30 20:55:00,0.858155,0.858235,0.857995,0.858135,1.0,EURGBP-OTC,BULLISH,0.857836,0.857789,0.857675,0.857264,0.856719,0.85652,BEARISH,0.858371,0.856934,0.001436,0.001897,44.51,49.2,0.000161,0.000158,2e-06,65.16,69.25,0.000664,82.41,0.95,0.000639,0.000636,14.0,25.56,18.84,15.12,0.0152,1.0,1.0,1.0,False,4.7e-05,2.8e-05,1.1e-05,0.857735,0.858025,0.858525,0.857235,0.856945,30,3.16,0.857165,0.858245,NO_VOLUME_DATA,0.858244,0.858197,0.85804,0.85783,49.52,54.12,0.000185,0.000156,54.56,63.07,0.000306,0.858844,0.856919,0.858122,0.858248,0.858008,1.0,1.0,0.858135,0.858235,0.857995,0.858155,LONDON,305288,LOW,0.858135,0.858235,0.857995,0.858155,LONDON,305288,LOW,EVENING_STAR,BEARISH,BEARISH,WEAK,AT_RESISTANCE,HIGH_WICK,NEUTRAL,CHAOTIC,TRUE,TESTING_RESISTANCE,NORMAL,45,20,3.3013844515410304,50,NEUTRAL,False,70,['EVENING_STAR'],1,20,BEARISH,BEARISH,60,True,BULL_TRAP,50,True,False,False,70,False,0,50,NONE,NONE,NONE,0,False,75,55,45,80,False,True,NEUTRAL,70,False,0.0,NONE,True,BEARISH,True,False,50,False,70,7.741935483871569,4.10216718266269,50.0,20,POOR,False,75,39,-0.26982962266731664,4,30.000000000000004,False,MEAN_REVERTING,70,51.589203804026724,0.2622351633298337,True,MOMENTUM_SHIFT,False,True,False,65,True,70,UP,60,CHOPPY,EXTREME,UP,60,0.0152,CHOPPY,55,30,50,WEAK,BEARISH,50,30,60,EXTREME,88,40,60,0.95,False,40,0.7569847127042699,50.072,RANGING,90,False,NONE,0.857165,0.858025,0.857735,FAR,30,50,85,UP,NONE,UP,66,UP,UP,UP,False,"['M1', 'M5', 'M15']",66,66,SIDEWAY_RANGE,SIDEWAY_RANGE,53,60,True,23,Price ranging between clear levels. Suitable for mean-reversion strategies.,1.0,0.5,False,False,True,True,0.3,0.3,True,False,False,22,True,[],0,NO,SIDEWAY_RANGE,Price ranging between clear levels. Suitable for mean-reversion strategies.,EXTREME,NONE_OTC,0.077,[],True,Passed basic checks,0,66,50,MEDIUM,5,WAIT,รอการวิเคราะห์จาก AI
2026-06-30 20:56:00,0.858155,0.858235,0.857995,0.858135,1.0,EURGBP-OTC,BULLISH,0.857836,0.857789,0.857675,0.857264,0.856719,0.85652,BEARISH,0.858371,0.856934,0.001436,0.001897,44.51,49.2,0.000161,0.000158,2e-06,65.16,69.25,0.000664,82.41,0.95,0.000639,0.000636,14.0,25.56,18.84,15.12,0.0152,1.0,1.0,1.0,False,4.7e-05,2.8e-05,1.1e-05,0.857735,0.858025,0.858525,0.857235,0.856945,30,3.16,0.857165,0.858245,NO_VOLUME_DATA,0.858244,0.858197,0.85804,0.85783,49.52,54.12,0.000185,0.000156,54.56,63.07,0.000306,0.858844,0.856919,0.858122,0.858248,0.858008,1.0,1.0,0.858135,0.858235,0.857995,0.858155,LONDON,363705,LOW,0.858135,0.858235,0.857995,0.858155,LONDON,363705,LOW,EVENING_STAR,BEARISH,BEARISH,WEAK,AT_RESISTANCE,HIGH_WICK,NEUTRAL,CHAOTIC,TRUE,TESTING_RESISTANCE,NORMAL,45,20,3.3013844515410304,50,NEUTRAL,False,70,['EVENING_STAR'],1,20,BEARISH,BEARISH,60,True,BULL_TRAP,50,True,False,False,70,False,0,50,NONE,NONE,NONE,0,False,75,55,45,80,False,True,NEUTRAL,70,False,0.0,NONE,True,BEARISH,True,False,50,False,70,7.741935483871569,4.10216718266269,50.0,20,POOR,False,75,39,-0.26982962266731664,4,30.000000000000004,False,MEAN_REVERTING,70,51.589203804026724,0.2622351633298337,True,MOMENTUM_SHIFT,False,True,False,65,True,70,UP,60,CHOPPY,EXTREME,UP,60,0.0152,CHOPPY,55,30,50,WEAK,BEARISH,50,30,60,EXTREME,88,40,60,0.95,False,40,0.7569847127042699,50.072,RANGING,90,False,NONE,0.857165,0.858025,0.857735,FAR,30,50,85,UP,NONE,UP,66,UP,UP,UP,False,"['M1', 'M5', 'M15']",66,66,SIDEWAY_RANGE,SIDEWAY_RANGE,53,60,True,23,Price ranging between clear levels. Suitable for mean-reversion strategies.,1.0,0.5,False,False,True,True,0.3,0.3,True,False,False,22,True,[],0,NO,SIDEWAY_RANGE,Price ranging between clear levels. Suitable for mean-reversion strategies.,EXTREME,NONE_OTC,0.077,[],True,Passed basic checks,0,66,50,MEDIUM,5,WAIT,รอการวิเคราะห์จาก AI
2026-06-30 20:57:00,0.858155,0.858235,0.857995,0.858135,1.0,EURGBP-OTC,BULLISH,0.857836,0.857789,0.857675,0.857264,0.856719,0.85652,BEARISH,0.858371,0.856934,0.001436,0.001897,44.51,49.2,0.000161,0.000158,2e-06,65.16,69.25,0.000664,82.41,0.95,0.000639,0.000636,14.0,25.56,18.84,15.12,0.0152,1.0,1.0,1.0,False,4.7e-05,2.8e-05,1.1e-05,0.857735,0.858025,0.858525,0.857235,0.856945,30,3.16,0.857165,0.858245,NO_VOLUME_DATA,0.858244,0.858197,0.85804,0.85783,49.52,54.12,0.000185,0.000156,54.56,63.07,0.000306,0.858844,0.856919,0.858122,0.858248,0.858008,1.0,1.0,0.858135,0.858235,0.857995,0.858155,LONDON,424037,LOW,0.858135,0.858235,0.857995,0.858155,LONDON,424037,LOW,EVENING_STAR,BEARISH,BEARISH,WEAK,AT_RESISTANCE,HIGH_WICK,NEUTRAL,CHAOTIC,TRUE,TESTING_RESISTANCE,NORMAL,45,20,3.3013844515410304,50,NEUTRAL,False,70,['EVENING_STAR'],1,20,BEARISH,BEARISH,60,True,BULL_TRAP,50,True,False,False,70,False,0,50,NONE,NONE,NONE,0,False,75,55,45,80,False,True,NEUTRAL,70,False,0.0,NONE,True,BEARISH,True,False,50,False,70,7.741935483871569,4.10216718266269,50.0,20,POOR,False,75,39,-0.26982962266731664,4,30.000000000000004,False,MEAN_REVERTING,70,51.589203804026724,0.2622351633298337,True,MOMENTUM_SHIFT,False,True,False,65,True,70,UP,60,CHOPPY,EXTREME,UP,60,0.0152,CHOPPY,55,30,50,WEAK,BEARISH,50,30,60,EXTREME,88,40,60,0.95,False,40,0.7569847127042699,50.072,RANGING,90,False,NONE,0.857165,0.858025,0.857735,FAR,30,50,85,UP,NONE,UP,66,UP,UP,UP,False,"['M1', 'M5', 'M15']",66,66,SIDEWAY_RANGE,SIDEWAY_RANGE,53,60,True,23,Price ranging between clear levels. Suitable for mean-reversion strategies.,1.0,0.5,False,False,True,True,0.3,0.3,True,False,False,22,True,[],0,NO,SIDEWAY_RANGE,Price ranging between clear levels. Suitable for mean-reversion strategies.,EXTREME,NONE_OTC,0.077,[],True,Passed basic checks,0,66,50,MEDIUM,5,WAIT,รอการวิเคราะห์จาก AI
